song_id,song,is_original,original_artist,debut_date,last_played,times_played,avg_show_gap
552,Soul Bossa Nova,0,Quincy Jones,2018-07-12,2021-10-31,3,262.0
553,Soul Shakedown Party,0,Bob Marley,2016-10-09,2017-08-19,4,176.75
555,Spain,0,Chick Corea,2015-10-01,2024-06-25,4,186.5
556,Spanish Moon,0,Little Feat,2016-10-09,2017-10-02,2,353.5
557,Spirit Of The Dark Horse,1,Goose,2014-11-26,2025-06-11,36,21.58
558,State Of The Art (A.E.I.O.U.),0,Jim James,2020-09-17,2025-06-06,11,31.0
559,Stormy Monday,0,The Allman Brothers Band,2018-05-04,2018-05-04,1,545.0
560,Strokin',0,Clarence Carter,2018-04-21,2021-06-19,6,91.33
561,Summertime Blues,0,Eddie Cochran,2018-07-05,2018-07-05,1,526.0
562,Suzie Q,0,Creedence Clearwater Revival,2025-06-06,2025-06-29,2,7.5
563,Sweet Home Chicago,0,The Blues Brothers,2019-12-21,2019-12-21,1,399.0
564,Switchin',0,Wes Montgomery,2015-02-20,2024-09-03,27,28.56
565,Take On Me,0,A-Ha,2016-11-23,2024-10-26,9,77.56
566,Tennessee Jed,0,Grateful Dead,2014-11-26,2019-11-27,3,259.0
567,The Big Bang,0,Johnny Mandel,2018-07-05,2018-07-05,1,526.0
569,The Waking End,1,Goose,2014-11-21,2014-11-21,1,778.0
570,The Way It Is,0,Bruce Hornsby,2018-05-03,2025-06-04,40,13.65
571,These Boots Are Made For Walkin',0,Nancy Sinatra,2018-07-12,2018-07-12,1,524.0
572,This Old Sea,1,Goose,2014-12-20,2025-06-15,39,19.9
573,Tomorrow Never Knows,0,The Beatles,2019-12-21,2025-06-04,13,30.69
574,Travelers,1,Goose,2020-06-19,2025-05-30,28,12.61
575,Tried & Tempted,0,The Wood Brothers,2015-02-20,2015-02-20,1,771.0
576,Trouble,0,Elvis Presley,2019-11-27,2023-10-01,3,136.0
577,Turkish Hills,1,Goose,2018-08-02,2018-11-16,2,259.5
578,Turn On Your Love Light,0,Bobby Blue Bland,2016-04-20,2025-06-03,52,13.98
579,Two Tickets To Paradise,0,Eddie Money,2019-07-13,2019-07-13,1,439.0
580,Up On Cripple Creek,0,The Band,2016-04-15,2017-07-15,6,121.5
581,Use Me,0,Bill Withers,2014-11-21,2022-03-10,6,129.67
